"22644","Journal of Economic Behavior & Org","2014, Volume 107, Issue PA","The identification of causal effects in environmental and energy economics","Evans, Mary F. & Kotchen, Matthew J. & Vossler, Christian A.","0"
"22665","Journal of Economic Behavior & Org","2014, Volume 106, Issue C","The effects of exposure to hyperinflation on occupational choice","de Mello, Joo M.P. & Waisman, Caio & Zilberman, Eduardo","1"
"22674","Journal of Economic Behavior & Org","2014, Volume 106, Issue C","Consumptio?????savings decisions under upward-looking comparisons","Drechsel-Grau, Moritz & Schmid, Kai D.","23"
"22676","Journal of Economic Behavior & Org","2014, Volume 106, Issue C","Signs and (counter)signals of trustworthiness","Gambetta, Diego & Szkely, ?ron","3"
"22689","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","Ratings as regulatory stamps","Ozerturk, Saltuk","5"
"22691","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","Honesty vs. advocacy","Kim, Kyungmin & Pogach, Jonathan","4"
"22695","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","Behavioral heuristics and market patterns in a Bertran?????Edgeworth game","Heymann, D. & Kawamura, E. & Perazzo, R. & Zimmermann, M.G.","4"
"22697","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","The evolution of RandD networks","Dawid, Herbert & Hellmann, Tim","22"
"22698","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","Socially gainful gender quotas","Stark, Oded & Hyll, Walter","5"
"22699","Journal of Economic Behavior & Org","2014, Volume 105, Issue C","Trading partner choice and bargaining culture in negotiations","Phillips, Owen R. & Nagler, Amy M. & Menkhaus, Dale J. & Huang, Shanshan & Bastian, Christopher T.","2"
"22704","Journal of Economic Behavior & Org","2014, Volume 104, Issue C","Religiosity and state welfare","Dills, Angela K. & Hernndez-Julin, Rey","4"
"22707","Journal of Economic Behavior & Org","2014, Volume 104, Issue C","The construction of morals","Chen, Daniel L. & Yeh, Susan","22"
"22710","Journal of Economic Behavior & Org","2014, Volume 103, Issue C","Expert advice for amateurs","Lai, Ernest K.","46"
"22717","Journal of Economic Behavior & Org","2014, Volume 103, Issue C","Myopic separability","Kannai, Yakar & Selden, Larry & Wei, Xiao","2"
"22737","Journal of Economic Behavior & Org","2014, Volume 100, Issue C","Imitation and efficient contagion","Boyer, Tristan & Jonard, Nicolas","7"
"22748","Journal of Economic Behavior & Org","2014, Volume 99, Issue C","Implicit collusion in non-exclusive contracting under adverse selection","Han, Seungjin","2"
"22750","Journal of Economic Behavior & Org","2014, Volume 99, Issue C","Network analysis and calibration of the???_leveraged network-based financial accelerato???_","Bargigli, Leonardo & Gallegati, Mauro & Riccetti, Luca & Russo, Alberto","16"
"22753","Journal of Economic Behavior & Org","2014, Volume 99, Issue C","Platform selection in the lab","Heggedal, Tom-Reiel & Helland, Leif","4"
"22768","Journal of Economic Behavior & Org","2014, Volume 97, Issue C","The costs of conflict","Smith, Adam C. & Houser, Daniel & Leeson, Peter T. & Ostad, Ramin","22"
"22795","Journal of Economic Behavior & Org","2013, Volume 95, Issue C","Persuasive communication when the senders incentives are uncertain","Jindapon, Paan & Oyarzun, Carlos","2"
"22796","Journal of Economic Behavior & Org","2013, Volume 95, Issue C","Simplification and saving","Beshears, John & Choi, James J. & Laibson, David & Madrian, Brigitte C.","529"
"22802","Journal of Economic Behavior & Org","2013, Volume 95, Issue C","Human capital investment","the poor: Informing policy with laboratory experiments by Eckel, Catherine & Johnson, Cathleen & Montmarquette, Claude","6"
"22807","Journal of Economic Behavior & Org","2013, Volume 94, Issue C","Guns and crime revisited","Guha, Brishti","3"
"22818","Journal of Economic Behavior & Org","2013, Volume 94, Issue C","The???_play-ou???_ effect and preference reversals: Evidence for noisy maximization","Berg, Joyce E. & Dickhaut, John W. & Rietz, Thomas A.","-1"
"22824","Journal of Economic Behavior & Org","2013, Volume 94, Issue C","Economic probes of mental function and the extraction of computational phenotypes","Kishida, Kenneth T. & Montague, P. Read","2"
"22834","Journal of Economic Behavior & Org","2013, Volume 94, Issue C","Hymers multinationals","de Blas, Beatriz & Russ, Katheryn Niles","4"
"22838","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","The enemy you ca?????t see: An investigation of the disruption of dark networks","McBride, Michael & Hewitt, David","24"
"22844","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","Is it really good to annuitize?","Feigenbaum, James & Gahramanov, Emin & Tang, Xueli","19"
"22852","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","Deception: The role of guilt","Battigalli, Pierpaolo & Charness, Gary & Dufwenberg, Martin","96"
"22856","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","When do we lie?","Cappelen, Alexander W. & Srensen, Erik ?. & Tungodden, Bertil","90"
"22861","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","Measuring lying aversion","Gneezy, Uri & Rockenbach, Bettina & Serra-Garcia, Marta","177"
"22863","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","The royal lie","Hoffmann, Mareike & Lauer, Thomas & Rockenbach, Bettina","10"
"22874","Journal of Economic Behavior & Org","2013, Volume 93, Issue C","Moral firmness","Shalvi, Shaul & Leiser, David","36"
"22881","Journal of Economic Behavior & Org","2013, Volume 92, Issue C","Gens una sumus??????Or does political ideology affect experts???? esthetic judgment of chess games?","Frank, Bjrn & Krabel, Stefan","0"
"22889","Journal of Economic Behavior & Org","2013, Volume 92, Issue C","Prisoners and their dilemma","Khadjavi, Menusch & Lange, andreas","45"
"22890","Journal of Economic Behavior & Org","2013, Volume 92, Issue C","Endogenous coordination and discoordination games: Multiculturalism and assimilation","Conley, John P. & Neilson, William S.","0"
"22892","Journal of Economic Behavior & Org","2013, Volume 92, Issue C","Eating dogfood: Examining the relative roles of reason and emotion","Schulze, William & Maertens, Annemie & Wansink, Brian","1"
"22908","Journal of Economic Behavior & Org","2013, Volume 91, Issue C","Comment on: A new test for chaos and determinism based on symbolic dynamics","Elsinger, Helmut","1"
"22910","Journal of Economic Behavior & Org","2013, Volume 91, Issue C","Resource allocation, affluence and deadweight loss when relative consumption matters","Eaton, B. Curtis & Matheson, Jesse A.","2"
"22919","Journal of Economic Behavior & Org","2013, Volume 90, Issue S","The importance of risk tolerance and knowledge when considering the evolution of inequity responses across the primates","DeAngelo, Gregory & Brosnan, Sarah F.","2"
"22929","Journal of Economic Behavior & Org","2013, Volume 90, Issue C","The house does?????t always win: Evidence of anchoring among Australian bookies","McAlvanah, Patrick & Moul, Charles C.","18"
"22933","Journal of Economic Behavior & Org","2013, Volume 90, Issue C","Tax structure and government expenditures with tax equity concerns","Koenig, Tobias & Wagener, andreas","2"
"22934","Journal of Economic Behavior & Org","2013, Volume 90, Issue C","Principals???? preferences for agents with social preferences","Arce, Daniel G.","13"
"22935","Journal of Economic Behavior & Org","2013, Volume 90, Issue C","Fairness spillovers:????The case of taxation","Cornelissen, Thomas & Himmler, Oliver & Koenig, Tobias","18"
"22936","Journal of Economic Behavior & Org","2013, Volume 90, Issue C","Learning to be fair","andreozzi, Luciano","4"
"22947","Journal of Economic Behavior & Org","2013, Volume 89, Issue C","Publi?????private partnerships versus traditional procurement: An experimental investigation","Hoppe, Eva I. & Kusterer, David J. & Schmitz, Patrick W.","67"
"22951","Journal of Economic Behavior & Org","2013, Volume 89, Issue C","Transaction cost regulation","Spiller, Pablo T.","90"
"22968","Journal of Economic Behavior & Org","2013, Volume 87, Issue C","On experimental economics and the comparison between the last two versions of Moli????_????res Tartuffe","Crettez, Bertrand & Deloche, Rgis","1"
"22972","Journal of Economic Behavior & Org","2013, Volume 86, Issue C","On the use of heuristics to approximate competitors???? private information","Lin, C.-Y. Cynthia & Muehlegger, Erich J.","2"
"22974","Journal of Economic Behavior & Org","2013, Volume 86, Issue C","The causal effect of watching TV on material aspirations: Evidence from the???_valley of the innocen???_","Hyll, Walter & Schneider, Lutz","35"
"22992","Journal of Economic Behavior & Org","2013, Volume 85, Issue C","Affecting policy","manipulating prediction markets: Experimental evidence by Deck, Cary & Lin, Shengle & Porter, David","24"
"22995","Journal of Economic Behavior & Org","2013, Volume 85, Issue C","Incentives and earnings growth","Frederiksen, anders","3"
"23015","Journal of Economic Behavior & Org","2012, Volume 84, Issue 3","Price discrimination","day-of-week of purchase: Evidence from the U.S. airline industry by Puller, Steven L. & Taylor, Lisa M.","40"
"23017","Journal of Economic Behavior & Org","2012, Volume 84, Issue 3","Delegated portfolio management with career concerns","Scotti, Massimo","1"
"23032","Journal of Economic Behavior & Org","2012, Volume 84, Issue 2","Exclusive nightclubs and lonely hearts columns: Non-monotone participation in optional intermediation","De Fraja, Gianni & Skovics, Jzsef","2"
"23041","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Fiscal policy, composition of intergenerational transfers, and income distribution","Alonso-Carrera, Jaime & Caball, Jordi & Raurich, Xavier","2"
"23047","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Information extraction and norms of mutual protection","Bisin, Alberto & Guaitoli, Danilo","2"
"23062","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Critical import supply elasticities and the???_imports-as-market-disciplin????? hypothesis","Zimmerman, Paul R. & Carlson, Julie A.","4"
"23066","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Selling authority","Lim, Wooyoung","14"
"23068","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Up-or-out policies when a worker imitates another","Glazer, Amihai","1"
"23070","Journal of Economic Behavior & Org","2012, Volume 84, Issue 1","Satisficing choice procedures","Papi, Mauro","30"
"23089","Journal of Economic Behavior & Org","2012, Volume 83, Issue 3","A simplified stock-flow consistent dynamic model of the systemic financial fragility in the???_New Capitalis?????","Passarella, Marco","34"
"23091","Journal of Economic Behavior & Org","2012, Volume 83, Issue 3","Clearing networks","Galbiati, Marco & Soramki, Kimmo","-1"
"23092","Journal of Economic Behavior & Org","2012, Volume 83, Issue 3","Too interconnected to fai????? financial network of US CDS market: Topological fragility and systemic risk","Markose, Sheri & Giansante, Simone & Shaghaghi, Ali Rais","188"
"23096","Journal of Economic Behavior & Org","2012, Volume 83, Issue 2","Footloose foreign firm and profitable domestic merger","Beladi, Hamid & Mukherjee, Arijit","1"
"23098","Journal of Economic Behavior & Org","2012, Volume 83, Issue 2","Skill formation under incomplete information","Weinschenk, Philipp","1"
"23102","Journal of Economic Behavior & Org","2012, Volume 83, Issue 2","Who will monitor the monitors? Informal law enforcement and collusion at Champagne","Guha, Brishti","2"
"23115","Journal of Economic Behavior & Org","2012, Volume 83, Issue 1","The gamblers fallacy and gender","Suetens, Sigrid & Tyran, Jean-Robert","33"
"23129","Journal of Economic Behavior & Org","2012, Volume 82, Issue 2","Mandating behavioral conformity in social groups with conformist members","Grajzl, Peter & Baniak, andrzej","2"
"23144","Journal of Economic Behavior & Org","2012, Volume 82, Issue 1","You ca?????t be happier than your wife. Happiness gaps and divorce","Guven, Cahit & Senik, Claudia & Stichnoth, Holger","90"
"23147","Journal of Economic Behavior & Org","2012, Volume 82, Issue 1","Does the sun???_shin????? on art prices?","De Silva, Dakshina G. & Pownall, Rachel A.J. & Wolk, Leonard","32"
"23173","Journal of Economic Behavior & Org","2012, Volume 81, Issue 2","Boo?????bust cycles: Leveraging, complex securities, and asset prices","Semmler, Willi & Bernard, Lucas","44"
"23175","Journal of Economic Behavior & Org","2012, Volume 81, Issue 2","Anonymous rituals","Hugh-Jones, David & Reinstein, David","13"
"23190","Journal of Economic Behavior & Org","2012, Volume 81, Issue 2","Sharing information","Rockenbach, Bettina & Sadrieh, Abdolkarim","4"
"23213","Journal of Economic Behavior & Org","2012, Volume 81, Issue 1","Non-consequentialist voting","Shayo, Moses & Harel, Alon","59"
"23244","Journal of Economic Behavior & Org","2011, Volume 80, Issue 2","Pathologies of the state","Besley, Timothy","9"
"23245","Journal of Economic Behavior & Org","2011, Volume 80, Issue 2","Constitutions and crisis","Coyne, Christopher J.","24"
"23262","Journal of Economic Behavior & Org","2011, Volume 80, Issue 1","Ambiguity, social opinion and the use of common property resources","Diamantaras, Dimitrios & Gilles, Robert P.","1"
"23264","Journal of Economic Behavior & Org","2011, Volume 80, Issue 1","Becoming a bad doctor","Szech, Nora","13"
"23282","Journal of Economic Behavior & Org","2011, Volume 79, Issue 1","Climbing the hierarchical ladders of rules??_: A life-cycle theory of institutional evolution","Brousseau, Eric & Raynaud, Emmanuel","32"
"23284","Journal of Economic Behavior & Org","2011, Volume 79, Issue 1","The dynamics of the legal system","Dari-Mattiacci, Giuseppe & Deffains, Bruno & Lovat, Bruno","13"
